=== AMD PCAF gist

8	12.512479	1	1	99.081300	59.149998	0.093219	0.016677	0.008130	0.006184	0.005407	0.004480	0.003259	0.002940	0.002472	
8	0.036795	1	1	99.081300	59.149998	0.095589	0.020085	0.009264	0.006894	0.005575	0.004145	0.003491	0.003532	0.002729	
8	0.037328	1	2	98.463467	68.400002	0.116919	0.019365	0.010253	0.007543	0.005529	0.004657	0.003864	0.002965	0.002834	
8	0.038560	1	4	97.341433	77.700005	0.158294	0.027386	0.013417	0.009932	0.007125	0.006165	0.005831	0.003819	0.003457	
8	0.038145	1	8	95.600600	83.950005	0.224080	0.034997	0.017588	0.011789	0.012015	0.006873	0.005803	0.005064	0.004687	
8	0.037156	1	16	92.883233	91.000000	0.325595	0.048544	0.025594	0.016676	0.015278	0.010457	0.008029	0.007024	0.006181	

8	0.035944	2	1	96.901900	83.650002	0.177964	0.028271	0.014413	0.011898	0.008812	0.006881	0.004844	0.004713	0.003958	
8	0.036386	2	2	95.154200	89.500000	0.236586	0.038726	0.021130	0.012531	0.010293	0.007523	0.006714	0.005775	0.005384	
8	0.037274	2	4	92.112233	94.650002	0.345904	0.051252	0.027497	0.017600	0.012422	0.010742	0.010341	0.007819	0.006864	
8	0.036928	2	8	87.761700	97.099998	0.505328	0.071442	0.036401	0.024658	0.022019	0.017205	0.012287	0.014244	0.009638	
8	0.035574	2	16	81.012467	99.150002	0.749535	0.101953	0.051316	0.034384	0.026558	0.023585	0.017227	0.015424	0.013526	

8	0.035961	3	1	92.403733	94.199997	0.342398	0.052714	0.026704	0.017940	0.014589	0.011241	0.009741	0.009112	0.008385	
8	0.035375	3	2	88.737433	97.150002	0.465355	0.073580	0.040791	0.024018	0.019529	0.015947	0.013027	0.011683	0.010357	
8	0.036181	3	4	82.289467	98.900002	0.690063	0.102642	0.048741	0.034765	0.024999	0.020758	0.017784	0.015300	0.014106	
8	0.037149	3	8	74.443233	99.550003	0.968601	0.135758	0.069554	0.048472	0.036454	0.028683	0.024251	0.021378	0.018963	
8	0.037793	3	16	61.755600	99.949997	1.419032	0.184159	0.095922	0.065116	0.050945	0.040037	0.033058	0.028824	0.026017	

8	0.036115	4	1	84.075767	98.449997	0.646033	0.089412	0.045748	0.033297	0.024560	0.023475	0.017570	0.016221	0.013889	
8	0.035462	4	2	77.256100	99.150002	0.870350	0.129262	0.064324	0.041329	0.031497	0.026160	0.022089	0.019199	0.017337	
8	0.036114	4	4	66.219167	99.750000	1.253687	0.179705	0.088831	0.057447	0.043590	0.035082	0.029461	0.026098	0.022794	
8	0.036746	4	8	55.146900	99.900002	1.640926	0.232971	0.121223	0.083370	0.059322	0.047611	0.039549	0.036056	0.031497	
8	0.038002	4	16	38.338700	100.000000	2.221580	0.290693	0.153301	0.108052	0.078674	0.062577	0.051997	0.045044	0.039715	

8	0.037519	5	1	69.214500	99.550003	1.178216	0.159849	0.079186	0.053929	0.042101	0.045730	0.030030	0.028358	0.024765	
8	0.036469	5	2	58.793100	99.900002	1.524091	0.208651	0.101569	0.069187	0.057890	0.042570	0.036515	0.032158	0.029067	
8	0.035898	5	4	45.202133	100.000000	1.977340	0.276712	0.135942	0.088991	0.067886	0.082438	0.048652	0.040423	0.035965	
8	0.036666	5	8	33.892167	100.000000	2.376759	0.337272	0.166062	0.114178	0.095234	0.071680	0.056409	0.049067	0.043339	
8	0.035599	5	16	18.435667	100.000000	2.893758	0.382709	0.195955	0.130325	0.103035	0.081132	0.065991	0.057072	0.050501	

9	12.523891	1	1	99.156500	61.349998	0.096946	0.018244	0.008486	0.006271	0.005740	0.004105	0.003195	0.002787	0.002449	
9	0.037797	1	1	99.156500	61.349998	0.096564	0.020404	0.009480	0.006647	0.005618	0.004506	0.003278	0.003536	0.003541	
9	0.039264	1	2	98.546467	70.000000	0.119327	0.024586	0.012041	0.007991	0.006331	0.005703	0.003937	0.003602	0.003073	
9	0.038397	1	4	97.449200	79.650002	0.159941	0.028823	0.013523	0.010817	0.006956	0.007102	0.005828	0.004482	0.003586	
9	0.037958	1	8	95.749633	86.449997	0.223995	0.032694	0.018644	0.012596	0.008965	0.007580	0.007679	0.005987	0.004547	
9	0.036647	1	16	93.043033	92.599998	0.326176	0.046521	0.025540	0.016332	0.014363	0.009762	0.007866	0.007026	0.006357	

9	0.037246	2	1	97.158967	86.099998	0.169488	0.027129	0.014536	0.010393	0.008647	0.006754	0.006194	0.004608	0.003938	
9	0.038115	2	2	95.414933	92.150002	0.235844	0.036494	0.020374	0.016814	0.010477	0.009529	0.006240	0.005800	0.005125	
9	0.038969	2	4	92.438667	96.050003	0.343805	0.049474	0.028292	0.018552	0.015402	0.011645	0.008645	0.007610	0.006933	
9	0.038251	2	8	88.118867	97.949997	0.498004	0.068544	0.037255	0.027120	0.018403	0.016058	0.011877	0.011252	0.009223	
9	0.038082	2	16	81.385533	99.449997	0.742423	0.099456	0.058522	0.039406	0.031496	0.020446	0.017023	0.014557	0.013179	

9	0.037049	3	1	92.851600	95.250000	0.331284	0.053445	0.025841	0.017727	0.015492	0.010867	0.009504	0.008854	0.008400	
9	0.037079	3	2	89.115567	97.699997	0.456847	0.069498	0.034907	0.023506	0.018600	0.016057	0.012845	0.011518	0.010166	
9	0.036705	3	4	82.709267	99.250000	0.687384	0.095579	0.048439	0.032365	0.024394	0.020235	0.017607	0.014767	0.013799	
9	0.037512	3	8	74.883600	99.650002	0.966126	0.136387	0.072601	0.045730	0.034600	0.027800	0.023931	0.021135	0.018150	
9	0.037797	3	16	62.064033	100.000000	1.417237	0.183726	0.093834	0.063598	0.052525	0.039184	0.032774	0.027878	0.024847	

9	0.036632	4	1	84.678733	98.750000	0.623794	0.094553	0.048638	0.030470	0.023979	0.019290	0.017307	0.015683	0.013449	
9	0.037037	4	2	77.537200	99.550003	0.868056	0.123104	0.067554	0.040417	0.032304	0.025615	0.021376	0.019238	0.016754	
9	0.036654	4	4	66.491833	99.949997	1.247151	0.171718	0.084294	0.060762	0.042916	0.035240	0.030077	0.025648	0.022667	
9	0.037414	4	8	55.407967	100.000000	1.640457	0.235724	0.116425	0.078749	0.058073	0.047267	0.039594	0.035934	0.031397	
9	0.038282	4	16	38.497467	100.000000	2.236015	0.291418	0.151743	0.108486	0.079689	0.062024	0.051415	0.044317	0.038893	

