=== Intel RKD gist

4	0.147682	64	50.199997	0.042703	0.010840	0.005470	0.003730	0.002859	
4	0.002005	128	63.450005	0.084384	0.021301	0.010703	0.007247	0.005473	
4	0.001975	256	76.099998	0.168360	0.042368	0.021218	0.014341	0.010741	
4	0.002020	384	82.500000	0.254575	0.063988	0.032000	0.021475	0.016139	
4	0.001978	512	87.900002	0.339119	0.080642	0.039906	0.028709	0.021522	
4	0.001983	640	90.900002	0.420179	0.100032	0.053529	0.036157	0.028018	
4	0.001969	768	93.699997	0.502032	0.121159	0.060549	0.043571	0.032773	
4	0.001975	896	95.349998	0.580779	0.142235	0.074598	0.049645	0.038549	
4	0.001992	1024	96.750000	0.664020	0.164671	0.082461	0.057383	0.044563	
4	0.001967	1152	97.549995	0.746747	0.186665	0.096230	0.066805	0.050523	
4	0.001970	1280	98.049995	0.833370	0.208020	0.108342	0.075121	0.056773	
4	0.001970	1408	98.650002	0.924556	0.224467	0.119826	0.083113	0.062895	
4	0.001982	1536	98.949997	1.020028	0.256286	0.132313	0.092078	0.069672	
4	0.001963	1664	99.150002	1.106425	0.279762	0.140417	0.097956	0.084344	
4	0.001973	1792	99.400002	1.203237	0.297527	0.153238	0.110691	0.083094	
4	0.001970	1920	99.650002	1.301097	0.321467	0.167282	0.116148	0.090271	
4	0.001974	2048	99.750000	1.412051	0.357374	0.185661	0.127374	0.097869	
4	0.001967	2176	99.900002	1.522942	0.376771	0.194908	0.137128	0.105430	
4	0.002009	2304	99.949997	1.640340	0.408270	0.215750	0.151717	0.117950	
4	0.001977	2432	100.000000	1.762091	0.439688	0.232367	0.163333	0.136639	
4	0.001977	2560	100.000000	1.915188	0.478570	0.246021	0.175921	0.133662	
8	0.295145	64	54.650002	0.046282	0.011821	0.005978	0.004051	0.003098	
8	0.003996	128	67.949997	0.090607	0.022768	0.011450	0.007686	0.005778	
8	0.003940	256	80.199997	0.182682	0.045950	0.023029	0.015482	0.011615	
8	0.003855	384	87.500000	0.275918	0.068966	0.033568	0.023399	0.017573	
8	0.003866	512	91.599998	0.369730	0.089766	0.045215	0.030728	0.023892	
8	0.003885	640	93.949997	0.459409	0.110897	0.057299	0.038831	0.030165	
8	0.003873	768	96.000000	0.553939	0.135746	0.070133	0.049140	0.036902	
8	0.003857	896	96.699997	0.648328	0.159997	0.083240	0.058133	0.043562	
8	0.003878	1024	97.549995	0.751752	0.187451	0.094211	0.067840	0.050881	
8	0.003877	1152	98.349998	0.851795	0.207598	0.107525	0.077316	0.057998	
8	0.003879	1280	98.949997	0.961761	0.242129	0.121810	0.085068	0.065940	
8	0.003860	1408	99.400002	1.070913	0.270879	0.137039	0.095580	0.073916	
8	0.003849	1536	99.599998	1.187500	0.294573	0.152915	0.106360	0.082783	
8	0.003996	1664	99.650002	1.311704	0.329077	0.169244	0.119107	0.091497	
8	0.003880	1792	99.650002	1.445019	0.360191	0.187464	0.131479	0.101541	
8	0.003866	1920	99.750000	1.581235	0.395650	0.206978	0.146925	0.114041	
8	0.003886	2048	99.900002	1.747808	0.433736	0.225376	0.158484	0.122964	
8	0.003876	2176	100.000000	1.894465	0.476488	0.245426	0.176750	0.134090	
8	0.003915	2304	100.000000	2.068046	0.522797	0.276748	0.189490	0.148009	
8	0.003890	2432	100.000000	2.260321	0.566949	0.298005	0.210359	0.160396	
8	0.003867	2560	100.000000	2.482122	0.633727	0.333893	0.235849	0.181741	
16	0.588822	64	58.200001	0.050826	0.012828	0.006566	0.004467	0.003424	
16	0.007722	128	70.650002	0.099151	0.025484	0.012651	0.008412	0.006520	
16	0.007637	256	83.350006	0.202363	0.050889	0.025480	0.017135	0.012958	
16	0.007640	384	89.500000	0.304133	0.075058	0.037092	0.025134	0.019638	
16	0.007650	512	93.250000	0.410536	0.098872	0.050821	0.035313	0.026920	
16	0.007654	640	95.300003	0.512007	0.125487	0.065365	0.045236	0.034125	
16	0.007660	768	96.800003	0.619497	0.152262	0.077070	0.053900	0.042112	
16	0.007644	896	97.649994	0.734215	0.177228	0.095326	0.066148	0.050220	
16	0.007710	1024	98.349998	0.860573	0.216273	0.113357	0.078584	0.059323	
16	0.007602	1152	98.549995	0.981827	0.242191	0.125949	0.088012	0.067999	
16	0.007627	1280	98.750000	1.130862	0.286603	0.149629	0.104054	0.078318	
16	0.007834	1408	99.000000	1.258290	0.319891	0.166205	0.116355	0.099950	
16	0.007666	1536	99.449997	1.415677	0.353010	0.189511	0.128615	0.099387	
16	0.007865	1664	99.599998	1.576541	0.402501	0.211723	0.146628	0.110861	
16	0.007655	1792	99.849998	1.759703	0.440572	0.229177	0.161167	0.124058	
16	0.007881	1920	99.900002	1.948189	0.498923	0.261661	0.180992	0.138578	
16	0.007724	2048	99.949997	2.177849	0.544420	0.283895	0.199657	0.156926	
16	0.007713	2176	99.949997	2.398369	0.606764	0.315016	0.225296	0.170056	
16	0.007716	2304	99.949997	2.657230	0.672453	0.347560	0.251215	0.191031	
16	0.007626	2432	99.949997	2.942680	0.750830	0.383629	0.271385	0.220252	
16	0.007773	2560	100.000000	3.257651	0.840181	0.439090	0.301384	0.235851	
32	1.178502	64	60.549999	0.056486	0.014482	0.007310	0.004938	0.003727	
32	0.015325	128	74.250000	0.111175	0.028062	0.014153	0.009485	0.007168	
32	0.016429	256	85.599998	0.222629	0.056042	0.028311	0.018960	0.014332	
32	0.015616	384	91.199997	0.340407	0.081015	0.041041	0.028588	0.022045	
32	0.015283	512	93.750000	0.451539	0.112102	0.055868	0.039964	0.030318	
