=== AMD RKD random

128	19.572002	64	6.406666	1.431920	0.270754	0.211638	0.205477	0.199614	0.192833	0.187754	0.184893	0.184601	
128	0.916914	128	12.446667	1.828630	0.317583	0.224417	0.228075	0.227556	0.220828	0.216233	0.212929	0.212007	
128	0.868115	256	21.359999	3.367992	0.564160	0.391877	0.397183	0.398302	0.381764	0.372894	0.366718	0.366376	
128	1.078707	384	28.453333	4.791505	0.841217	0.580789	0.576270	0.570244	0.547154	0.527337	0.526062	0.517548	
128	1.050420	512	34.560001	6.244129	1.061357	0.729669	0.733285	0.709717	0.698338	0.672342	0.659161	0.654577	
128	1.098085	640	39.866669	7.678098	1.269092	0.875635	0.841894	0.824232	0.802540	0.789365	0.775622	0.772071	
128	1.061603	768	44.346664	9.002692	1.519192	1.011820	0.997980	1.000704	0.959553	0.948237	0.925804	0.926022	
128	0.885303	896	48.619999	10.379616	1.706113	1.152927	1.114093	1.095254	1.067275	1.048582	1.034098	1.025424	
128	1.084226	1024	52.046669	11.776451	1.947619	1.284363	1.245006	1.215259	1.187524	1.163107	1.144185	1.122915	
128	0.881134	1152	55.459999	13.239002	2.160318	1.424215	1.381616	1.364354	1.330165	1.299582	1.282678	1.280876	
128	0.841273	1280	58.539997	14.462370	2.372193	1.559378	1.514146	1.473392	1.451741	1.417616	1.395790	1.384468	
128	0.879526	1408	61.606670	15.860452	2.610536	1.674588	1.651608	1.629300	1.542402	1.528290	1.521356	1.536742	
128	0.841410	1536	64.193329	17.114233	2.710416	1.639781	1.641322	1.664122	1.649903	1.645589	1.628562	1.634023	
128	1.126274	1664	66.659996	18.768722	3.051561	1.966929	1.918040	1.865029	1.842103	1.801138	1.762864	1.757323	
128	0.883662	1792	68.626663	19.820152	3.231661	2.099536	2.034949	1.978991	1.952551	1.908727	1.885305	1.875077	
128	0.827999	1920	70.779999	21.364291	3.355440	2.005150	2.013083	2.044461	2.034401	2.012998	1.995962	2.024595	
128	0.846397	2048	72.759995	23.302893	3.681085	2.254342	2.263147	2.281481	2.253161	2.181194	2.149584	2.138699	
128	1.089231	2176	74.599998	24.088431	3.947232	2.538783	2.546250	2.554045	2.500310	2.442235	2.408930	2.369896	
128	0.871459	2304	76.173332	25.270991	4.151622	2.595179	2.563522	2.540302	2.486191	2.419644	2.410678	2.397602	
128	1.087437	2432	77.600006	31.343407	4.351924	2.830210	2.778561	2.753238	2.786575	2.617428	2.620132	2.568490	
128	0.884797	2560	78.966667	27.919636	4.592735	2.939056	2.964721	2.956586	2.908243	2.879075	2.811198	2.763748	
