=== Intel RBC random

1	158	0.044165	8.513333	0.244638	0.064182	0.032614	0.021987	0.017173	
3	474	0.067959	21.466667	0.697459	0.174808	0.092263	0.061803	0.048547	
5	790	0.120104	31.086666	1.135506	0.288581	0.148673	0.102967	0.079940	
7	1106	0.169136	38.406666	1.600401	0.396780	0.205310	0.144082	0.111326	
9	1423	0.243833	44.946667	2.066000	0.517929	0.264218	0.183700	0.143342	
11	1739	0.279356	50.906666	2.511125	0.626007	0.327282	0.224525	0.174690	
13	2055	0.377088	55.446667	2.938091	0.738522	0.386621	0.267924	0.206314	
15	2371	0.443382	60.619999	3.408151	0.859723	0.440818	0.309521	0.238574	
17	2687	0.517892	63.739998	3.855498	0.967755	0.498913	0.354173	0.274828	
19	3004	0.603825	66.313332	4.279828	1.082849	0.558534	0.386523	0.302481	
21	3320	0.691922	69.613335	4.730892	1.209875	0.628666	0.432466	0.335137	
23	3636	0.803242	72.719994	5.182643	1.323550	0.680062	0.471771	0.366916	
25	3952	0.913024	74.766663	5.641533	1.453702	0.748591	0.511696	0.399136	
27	4269	1.018284	76.853333	6.093586	1.551879	0.800370	0.561033	0.436949	
29	4585	1.128430	78.713333	6.550280	1.669406	0.861430	0.595799	0.463722	
31	4901	1.269880	80.246666	7.016330	1.793683	0.933417	0.645477	0.496249	
33	5217	1.401362	82.099998	7.499378	1.906261	0.983282	0.687480	0.528451	
35	5533	1.531987	83.273331	7.920333	2.007922	1.040217	0.726971	0.560666	
37	5850	1.660172	85.286667	8.379440	2.129914	1.117321	0.771425	0.593971	
39	6166	1.795636	86.033333	8.849918	2.240501	1.165757	0.813900	0.626985	
41	6482	1.940147	87.293335	9.326306	2.355295	1.239261	0.860114	0.659351	
43	6798	2.100090	87.913338	9.835562	2.506948	1.291629	0.900104	0.691832	
45	7115	2.225629	89.213333	10.308438	2.594793	1.350401	0.932886	0.723987	
47	7431	2.411242	89.780006	10.721469	2.738656	1.423831	0.977387	0.757296	
49	7747	2.702181	90.773331	11.169684	2.834738	1.460597	1.027436	0.790508	
51	8063	2.707062	91.353333	11.651206	2.942846	1.532161	1.071468	0.825698	
53	8380	2.907116	92.126671	12.092478	3.073552	1.586100	1.113687	0.860072	
55	8696	3.192684	92.653336	12.560209	3.192760	1.652665	1.141392	0.887692	
57	9012	3.261130	93.633339	13.019104	3.295468	1.734130	1.183537	0.920864	
59	9328	3.452470	93.653336	13.468063	3.414594	1.773543	1.236298	0.949758	
61	9644	3.596683	94.400002	14.010405	3.568903	1.836155	1.267039	0.985577	
63	9961	3.790723	94.706665	14.383207	3.659283	1.891999	1.315668	1.016450	
65	10277	3.968256	95.193329	14.848582	3.777785	1.982770	1.347926	1.052275	
67	10593	4.112182	95.673332	15.363395	3.919469	2.022207	1.391015	1.084849	
69	10909	4.251396	95.993332	15.830665	4.012931	2.085070	1.457502	1.119519	
71	11226	4.689882	96.373329	16.254336	4.124969	2.138218	1.488645	1.150612	
73	11542	4.775717	96.673332	16.897042	4.234536	2.202866	1.535577	1.183727	
75	11858	5.094789	97.006668	17.422891	4.371596	2.256306	1.569024	1.216055	
77	12174	5.308268	97.479996	17.778477	4.485733	2.328808	1.631587	1.252618	
79	12490	5.405980	97.533333	18.211664	4.618597	2.409822	1.651025	1.280658	
81	12807	5.602665	97.680000	18.720900	4.722425	2.457310	1.690600	1.318907	
83	13123	5.991799	97.779999	19.099174	4.847820	2.506588	1.754150	1.346098	
85	13439	5.963625	98.146667	19.581131	4.950322	2.570507	1.797437	1.390530	
87	13755	6.251594	98.459999	20.108762	5.078328	2.629699	1.837244	1.415927	
89	14072	6.514237	98.500000	20.484533	5.179556	2.680624	1.858773	1.448094	
91	14388	6.662227	98.540001	20.922762	5.292731	2.773639	1.928859	1.488877	
93	14704	6.905962	98.680000	21.387604	5.430754	2.811536	1.947317	1.512273	
95	15020	7.076262	98.866669	21.955450	5.546083	2.876973	1.994660	1.548364	
97	15337	7.405393	98.906670	22.375875	5.690069	2.939441	2.031282	1.583324	
99	15653	7.491045	98.979996	22.776831	5.773376	3.038380	2.072437	1.614249	
101	15969	7.714438	99.086670	23.264875	5.902637	3.053228	2.115449	1.645250	
103	16285	7.915476	99.260002	23.876983	6.044184	3.123729	2.168438	1.688243	
105	16601	8.688836	99.306664	24.134125	6.153215	3.169292	2.201596	1.709701	
