=== Intel PCAF sift

10	0.237110	1	1	99.918217	44.682243	5.905719	1.475373	0.761221	0.533468	0.406662	
10	0.131830	1	1	99.918217	44.682243	5.908364	1.475583	0.763840	0.524925	0.406144	
10	0.132477	1	2	99.860414	54.738647	5.943695	1.485250	0.779939	0.528617	0.409389	
10	0.132478	1	4	99.763679	64.795044	6.015703	1.499993	0.788590	0.541287	0.413890	
10	0.131625	1	8	99.589366	74.141403	6.144111	1.533867	0.800551	0.545210	0.422114	
10	0.131595	1	16	99.303802	82.289253	6.307213	1.577259	0.816297	0.561214	0.433749	

10	0.132854	2	1	99.693852	75.496025	6.081782	1.525504	0.799549	0.550619	0.418687	
10	0.132057	2	2	99.498385	83.019432	6.305913	1.560908	0.797595	0.550513	0.426250	
10	0.132266	2	4	99.170106	89.480309	6.389713	1.598304	0.824927	0.568100	0.439794	
10	0.133393	2	8	98.605354	93.936951	6.764035	1.690715	0.871969	0.601873	0.466046	
10	0.133790	2	16	97.723228	96.792229	7.329028	1.839168	0.945155	0.651905	0.504440	

10	0.133017	3	1	99.218902	90.296104	6.467439	1.632001	0.833596	0.581625	0.443929	
10	0.134011	3	2	98.714904	94.118240	6.679243	1.674064	0.863073	0.604437	0.462097	
10	0.141685	3	4	97.855046	96.978546	7.209979	1.800579	0.927801	0.651878	0.496015	
10	0.133065	3	8	96.409953	98.645386	8.236852	2.027522	1.046124	0.733720	0.558612	
10	0.133059	3	16	94.246878	99.410812	9.437156	2.372686	1.222596	0.855078	0.651155	

10	0.133996	4	1	98.244775	96.273544	7.168830	1.800006	0.932997	0.640548	0.496587	
10	0.131662	4	2	97.045499	98.010880	7.669889	1.937308	1.000718	0.701494	0.533650	
10	0.133361	4	4	94.993653	99.214424	9.038465	2.234481	1.153981	0.798130	0.617160	
10	0.132114	4	8	91.731805	99.692825	10.891287	2.732283	1.412129	0.973424	0.752688	
10	0.131987	4	16	87.213237	99.919426	13.620899	3.420039	1.766872	1.216455	0.942160	

10	0.131573	5	1	96.194645	98.801491	8.649938	2.188062	1.136026	0.791770	0.606157	
10	0.130738	5	2	93.511717	99.451103	9.785717	2.479552	1.286006	0.896331	0.687744	
10	0.131921	5	4	89.223729	99.798569	12.310129	3.091975	1.596033	1.120316	0.852166	
10	0.133404	5	8	82.878175	99.914391	16.064205	4.020541	2.084241	1.446009	1.108739	
10	0.132752	5	16	74.949922	99.984894	20.670531	5.186464	2.686261	1.847059	1.428125	

11	0.229575	1	1	99.924028	48.036057	6.447307	1.613666	0.834646	0.582748	0.443764	
11	0.136769	1	1	99.924028	48.036057	6.458738	1.623121	0.835590	0.580282	0.444574	
11	0.136393	1	2	99.869748	58.132744	6.473111	1.650778	0.850284	0.577089	0.446172	
11	0.136028	1	4	99.776254	68.229431	6.560441	1.638932	0.848064	0.592497	0.451766	
11	0.136807	1	8	99.609363	77.636215	6.679808	1.669671	0.867865	0.593646	0.460176	
11	0.136598	1	16	99.333612	85.114311	6.831263	1.709230	0.882799	0.609789	0.470560	

11	0.135659	2	1	99.722717	78.139793	6.591040	1.653737	0.849690	0.586186	0.455003	
11	0.145268	2	2	99.539110	85.084099	6.701247	1.692853	0.888808	0.606283	0.462750	
11	0.134965	2	4	99.222140	91.036354	6.995043	1.727998	0.889491	0.616951	0.475142	
11	0.135525	2	8	98.678668	94.974312	7.265906	1.814624	0.948218	0.646789	0.500906	
11	0.136252	2	16	97.823367	97.597946	7.897270	1.957305	1.006891	0.703977	0.538454	

11	0.135349	3	1	99.283856	91.580215	6.936651	1.737259	0.898125	0.627894	0.477577	
11	0.136119	3	2	98.801767	95.125389	7.253375	1.796227	0.924996	0.648554	0.494870	
11	0.134391	3	4	97.957453	97.703697	7.662461	1.931753	0.994427	0.687543	0.530428	
11	0.135332	3	8	96.542216	99.023064	8.561010	2.143032	1.105597	0.775833	0.591268	
11	0.136577	3	16	94.437017	99.576996	9.874332	2.475651	1.280467	0.895309	0.681661	

11	0.136312	4	1	98.353817	97.109482	7.604842	1.917774	0.988310	0.693461	0.528283	
11	0.135050	4	2	97.194829	98.504379	8.222672	2.050365	1.060001	0.730794	0.565897	
11	0.136467	4	4	95.154122	99.425926	9.358840	2.362630	1.221722	0.840169	0.649119	
11	0.136091	4	8	91.915082	99.813675	11.297100	2.848100	1.467655	1.011810	0.785575	
11	0.133545	4	16	87.489644	99.944611	13.932767	3.513935	1.814626	1.250807	0.968115	

11	0.145299	5	1	96.380207	99.123779	9.477724	2.296613	1.186639	0.827002	0.635019	
11	0.135355	5	2	93.740313	99.607208	10.188197	2.581991	1.342275	0.937396	0.714961	
11	0.136343	5	4	89.432241	99.864037	12.691466	3.201689	1.657042	1.159022	0.883575	
11	0.135724	5	8	83.081761	99.934540	16.456775	4.130123	2.134780	1.474391	1.138130	
11	0.135600	5	16	75.295882	99.984894	20.989581	5.258286	2.719541	1.871180	1.449786	

12	0.225279	1	1	99.929045	51.112904	6.790448	1.705328	0.884650	0.611553	0.466138	
12	0.128484	1	1	99.929045	51.112904	6.998382	1.697042	0.886360	0.600570	0.465772	
12	0.129888	1	2	99.877522	61.345554	6.793479	1.715057	0.884286	0.604671	0.468102	
12	0.129075	1	4	99.788384	71.618492	7.057668	1.716894	0.892227	0.609585	0.471854	
12	0.128460	1	8	99.627329	80.360565	7.175415	1.746138	0.915416	0.630684	0.480177	
12	0.128876	1	16	99.359360	87.335083	7.116662	1.783818	0.919521	0.636462	0.492074	

12	0.130883	2	1	99.745157	80.602280	6.887465	1.733674	0.904602	0.623379	0.476542	
12	0.120744	2	2	99.570634	86.977539	7.190001	1.747790	0.904729	0.632507	0.482516	
12	0.129375	2	4	99.267380	92.572266	7.197616	1.803207	0.933032	0.640152	0.495134	
12	0.128810	2	8	98.744033	95.845505	7.549919	1.884590	0.984520	0.672628	0.519182	
12	0.129136	2	16	97.914465	98.036057	8.041672	2.018551	1.043774	0.724326	0.556472	

12	0.129671	3	1	99.335484	92.808945	7.224396	1.811828	0.933415	0.642921	0.498084	
12	0.128585	3	2	98.871625	96.072113	7.428143	1.871712	0.973622	0.664128	0.514408	
12	0.131454	3	4	98.055659	98.166985	7.965492	1.986175	1.045119	0.720420	0.548868	
12	0.128874	3	8	96.671300	99.244637	8.835642	2.206355	1.138763	0.787407	0.608205	
12	0.129307	3	16	94.609725	99.697853	10.122810	2.544568	1.306526	0.904836	0.698634	

12	0.128738	4	1	98.446563	97.774193	7.871364	1.978131	1.030265	0.712963	0.544414	
12	0.128655	4	2	97.317653	98.786385	8.395822	2.149921	1.111807	0.766605	0.584876	
12	0.130099	4	4	95.321428	99.536713	9.615754	2.410831	1.243483	0.872606	0.664655	
12	0.130589	4	8	92.116371	99.848923	11.585337	2.901335	1.498941	1.030576	0.799763	
12	0.128689	4	16	87.747406	99.964752	14.193895	3.560704	1.837579	1.283041	0.983875	

12	0.138862	5	1	96.532925	99.350388	9.698720	2.354434	1.219553	0.843822	0.648701	
12	0.129383	5	2	93.938482	99.707924	10.397613	2.631767	1.373718	0.943223	0.729444	
12	0.128122	5	4	89.672199	99.924461	12.931242	3.237692	1.688835	1.176724	0.895378	
12	0.139207	5	8	83.334714	99.969788	16.696945	4.168010	2.173075	1.510734	1.150837	
12	0.127526	5	16	75.616518	100.000000	21.186766	5.302428	2.759033	1.895098	1.461913	

13	0.225358	1	1	99.932873	54.199821	7.498279	1.869898	0.970782	0.675043	0.515401	
13	0.133370	1	1	99.932873	54.199821	7.449819	1.869815	0.963817	0.662897	0.513556	
13	0.133126	1	2	99.883184	64.633904	7.482796	1.871581	0.968030	0.677576	0.516606	
13	0.131644	1	4	99.796762	74.498940	7.548518	1.892371	0.977574	0.673605	0.520935	
13	0.134398	1	8	99.641110	83.180580	7.663100	1.918491	1.007412	0.683034	0.528114	
13	0.132473	1	16	99.378447	89.293983	7.803846	1.957731	1.012181	0.707474	0.538467	

13	0.133489	2	1	99.763623	82.329544	7.579842	1.904240	0.981765	0.685841	0.522954	
13	0.124857	2	2	99.595376	88.760201	7.664867	1.924770	0.994060	0.687335	0.530180	
13	0.134081	2	4	99.300255	93.861420	7.860194	1.968036	1.017962	0.700876	0.543112	
13	0.132957	2	8	98.792316	96.646187	8.211141	2.057221	1.060909	0.742899	0.565505	
13	0.132465	2	16	97.981099	98.433884	8.742017	2.179548	1.127354	0.778363	0.601561	

13	0.132987	3	1	99.371859	93.851349	7.865735	1.980203	1.028351	0.712589	0.543045	
13	0.140856	3	2	98.917873	96.696541	8.085526	2.029645	1.053357	0.729204	0.560601	
13	0.133431	3	4	98.114279	98.509422	8.589075	2.151224	1.117905	0.767287	0.594109	
13	0.132401	3	8	96.755971	99.385635	9.468614	2.370707	1.227778	0.842931	0.651632	
13	0.133364	3	16	94.722785	99.788498	10.737545	2.719843	1.389000	0.971784	0.740779	

13	0.133276	4	1	98.500210	98.252594	8.548292	2.176767	1.122318	0.762519	0.589796	
13	0.134355	4	2	97.382329	99.138885	9.029533	2.278128	1.174641	0.809850	0.627306	
13	0.133700	4	4	95.386302	99.672676	10.253300	2.587462	1.327718	0.916451	0.708130	
13	0.133557	4	8	92.218419	99.874107	12.168386	3.049395	1.571909	1.102682	0.839792	
13	0.133204	4	16	87.892696	99.984894	14.793400	3.704408	1.910989	1.324011	1.019623	

13	0.132375	5	1	96.585002	99.501457	9.943444	2.506127	1.292725	0.905670	0.692567	
13	0.131564	5	2	94.001534	99.853966	11.017898	2.801346	1.455681	1.015088	0.774211	
13	0.142854	5	4	89.722351	99.929497	13.572909	3.397470	1.763303	1.233176	0.940141	
13	0.135014	5	8	83.420790	99.984894	17.277831	4.329559	2.236300	1.556668	1.192396	
13	0.132110	5	16	75.768669	100.000000	21.695473	5.445677	2.813688	1.934614	1.498192	

14	0.229404	1	1	99.936587	56.591805	7.768919	1.946399	1.002792	0.692687	0.533904	
14	0.145519	1	1	99.936587	56.591805	7.737599	1.932449	0.997622	0.699641	0.532777	
14	0.136661	1	2	99.888321	66.819420	7.762841	1.951056	1.012260	0.691551	0.545090	
14	0.136549	1	4	99.805044	76.694527	7.816962	1.959412	1.012777	0.696577	0.539243	
14	0.135780	1	8	99.653784	84.993454	7.947030	1.985782	1.027853	0.718583	0.547884	
14	0.136024	1	16	99.394478	90.704002	8.080363	2.029832	1.060974	0.731872	0.557546	

14	0.135984	2	1	99.779392	83.930908	7.841572	1.967774	1.014398	0.710916	0.541135	
14	0.136947	2	2	99.616979	90.094673	7.942200	2.007394	1.030990	0.708069	0.549207	
14	0.136181	2	4	99.331833	94.747711	8.131035	2.036513	1.051661	0.725760	0.561518	
14	0.136272	2	8	98.837939	97.220268	8.464601	2.116827	1.105274	0.756998	0.583996	
14	0.135598	2	16	98.039132	98.781349	8.987317	2.262007	1.179839	0.798799	0.618743	

14	0.136333	3	1	99.412173	94.747711	8.128740	2.041748	1.054290	0.725407	0.560782	
14	0.136864	3	2	98.966994	97.265587	8.341627	2.101865	1.096307	0.759457	0.577748	
14	0.135338	3	4	98.182445	98.866959	8.847233	2.209520	1.142401	0.787440	0.610704	
14	0.146448	3	8	96.847751	99.536713	9.700234	2.434884	1.251716	0.863627	0.668231	
14	0.136431	3	16	94.827388	99.874107	10.947672	2.739607	1.415654	0.976219	0.755976	

14	0.136165	4	1	98.576195	98.579918	8.781430	2.202916	1.135042	0.783147	0.606231	
14	0.137168	4	2	97.466441	99.395714	9.270270	2.330119	1.211654	0.831589	0.644213	
14	0.135950	4	4	95.502221	99.793533	10.444309	2.629620	1.358394	0.936277	0.725210	
14	0.135156	4	8	92.366795	99.909363	12.371382	3.096485	1.619524	1.121175	0.855880	
14	0.135796	4	16	88.040355	99.979858	15.003543	3.780068	1.939117	1.336118	1.034890	

14	0.136964	5	1	96.717350	99.582031	10.136286	2.558858	1.319931	0.923311	0.706086	
14	0.136448	5	2	94.131733	99.869072	11.239514	2.845178	1.471434	1.017465	0.787519	
14	0.135887	5	4	89.896392	99.969788	13.749226	3.450625	1.802235	1.250687	0.954191	
14	0.135384	5	8	83.624245	99.989929	17.536658	4.365316	2.258383	1.554850	1.205624	
14	0.136738	5	16	75.943241	100.000000	21.921142	5.517012	2.841404	1.957276	1.513039	

15	0.234863	1	1	99.939579	58.429848	8.577527	2.155650	1.113334	0.765692	0.592517	
15	0.131782	1	1	99.939579	58.429848	8.578180	2.154970	1.119948	0.776707	0.591385	
15	0.138915	1	2	99.893276	68.879044	8.629544	2.159382	1.113942	0.766885	0.595314	
15	0.140731	1	4	99.811827	78.965660	8.702409	2.175481	1.122937	0.772229	0.599283	
15	0.139229	1	8	99.664218	86.428642	8.823523	2.207800	1.142550	0.782880	0.607877	
15	0.140347	1	16	99.410394	91.907539	8.954821	2.260694	1.161703	0.810023	0.616440	

15	0.140538	2	1	99.790851	85.179779	8.701009	2.179101	1.132915	0.774555	0.600710	
15	0.140150	2	2	99.635862	91.096786	8.802127	2.202277	1.143152	0.783119	0.606460	
15	0.139152	2	4	99.358623	95.472855	8.972206	2.250408	1.178920	0.799296	0.618001	
15	0.147819	2	8	98.876603	97.799370	9.308550	2.324425	1.216705	0.828849	0.641231	
15	0.139785	2	16	98.092583	99.012993	9.787464	2.454217	1.265734	0.872726	0.675413	

15	0.140528	3	1	99.434725	95.437607	8.958461	2.258043	1.178973	0.798495	0.619637	
15	0.139613	3	2	99.008159	97.648308	9.153506	2.308991	1.192781	0.832323	0.634535	
15	0.139411	3	4	98.237361	99.023064	9.667884	2.416512	1.263051	0.876231	0.666775	
15	0.138947	3	8	96.925298	99.667641	10.475763	2.619564	1.370213	0.949639	0.724831	
15	0.139885	3	16	94.930935	99.904320	11.706796	2.980996	1.514661	1.052155	0.809011	

15	0.138398	4	1	98.612230	98.695740	9.553694	2.407198	1.244215	0.855408	0.661869	
15	0.138785	4	2	97.538064	99.496422	10.046403	2.533796	1.308733	0.902350	0.698863	
15	0.140276	4	4	95.586137	99.773392	11.227941	2.817284	1.460373	1.003828	0.778247	
