=== AMD SCF gist

2	8	0.466333	0	0	88.491733	63.500000	0.460183	0.065391	0.033037	0.021774	0.017432	0.014507	0.011505	0.010049	0.009048	
2	16	0.880717	0	0	90.534167	70.150002	0.392457	0.056371	0.029205	0.018957	0.014936	0.011920	0.010599	0.008956	0.008264	
2	24	1.288938	0	0	91.682767	73.400002	0.359323	0.052838	0.029785	0.019658	0.013940	0.010584	0.009141	0.007932	0.007181	
2	32	1.701739	0	0	92.189300	75.050003	0.350742	0.054881	0.027746	0.017941	0.013579	0.010800	0.009232	0.007825	0.007048	
4	8	0.494941	0	0	90.013300	64.450005	0.409593	0.059779	0.028937	0.020152	0.015642	0.012469	0.010357	0.009028	0.008226	
4	16	0.922032	0	0	91.964133	72.649994	0.349363	0.049227	0.025098	0.018013	0.013422	0.010681	0.009055	0.007901	0.007137	
4	24	1.346687	0	0	93.146867	75.849998	0.315424	0.047334	0.023490	0.016816	0.012513	0.009716	0.008149	0.007220	0.006488	
4	32	1.771289	0	0	93.712000	75.250000	0.306614	0.044841	0.024243	0.015972	0.012287	0.009988	0.007905	0.006767	0.006263	
8	8	0.552500	0	0	92.424867	67.599998	0.342382	0.050208	0.027039	0.016674	0.013418	0.011732	0.008843	0.007564	0.007000	
8	16	1.000739	0	0	94.513533	72.949997	0.276973	0.040372	0.021083	0.014302	0.010873	0.009506	0.007542	0.006154	0.005769	
8	24	1.447299	0	0	95.391533	76.150002	0.256654	0.037778	0.020241	0.013752	0.010162	0.007848	0.006646	0.005723	0.005449	
8	32	1.904217	0	0	95.834567	80.349998	0.254756	0.039320	0.020642	0.013539	0.010810	0.008133	0.006486	0.005658	0.005285	
12	8	0.559151	0	0	93.138133	73.449997	0.334040	0.048424	0.025653	0.016670	0.013118	0.011072	0.008472	0.007613	0.006921	
12	16	0.972743	0	0	95.076300	79.799995	0.275902	0.042739	0.022198	0.014775	0.010381	0.008565	0.007296	0.006482	0.005779	
12	24	1.360190	0	0	95.843333	82.200005	0.264514	0.039313	0.020706	0.013550	0.010505	0.007946	0.007011	0.006007	0.005369	
12	32	1.752399	0	0	96.265033	84.500000	0.258951	0.040378	0.020779	0.013783	0.011080	0.008477	0.006810	0.005757	0.005421	
16	8	0.596631	0	0	94.901400	70.900002	0.290385	0.046823	0.023441	0.015507	0.011599	0.009966	0.007379	0.006548	0.005879	
16	16	1.011052	0	0	96.329267	78.150002	0.252713	0.038400	0.020252	0.013074	0.010928	0.008494	0.007215	0.005591	0.005354	
16	24	1.422225	0	0	96.891133	80.750000	0.245570	0.037574	0.020034	0.013560	0.010295	0.008133	0.006412	0.005600	0.005267	
16	32	1.818059	0	0	97.234300	81.500000	0.247359	0.035983	0.019413	0.012905	0.010010	0.008552	0.006710	0.005437	0.005073	
