=== Intel SCF gist

2	8	0.187013	0	0	88.491667	63.500000	0.155199	0.039059	0.019625	0.013149	0.009908	
2	16	0.351332	0	0	90.534167	70.150002	0.134374	0.033845	0.016983	0.011379	0.008575	
2	24	0.514834	0	0	91.682767	73.400002	0.123359	0.031092	0.015639	0.010511	0.007925	
2	32	0.677651	0	0	92.189300	75.050003	0.120294	0.030326	0.015247	0.010192	0.007694	
4	8	0.190669	0	0	90.013333	64.450005	0.141100	0.035507	0.017838	0.011934	0.008998	
4	16	0.353224	0	0	91.964133	72.649994	0.121147	0.030556	0.015355	0.010296	0.007774	
4	24	0.516212	0	0	93.146867	75.849998	0.110731	0.027867	0.014003	0.009367	0.007072	
4	32	0.679222	0	0	93.712000	75.250000	0.107974	0.027175	0.013654	0.009145	0.006898	
8	8	0.205234	0	0	92.424867	67.599998	0.120996	0.030591	0.015345	0.010280	0.007774	
8	16	0.378334	0	0	94.513533	72.949997	0.099107	0.024981	0.012539	0.008420	0.006350	
8	24	0.552454	0	0	95.391533	76.150002	0.092923	0.023348	0.011746	0.007867	0.005931	
8	32	0.725966	0	0	95.834567	80.349998	0.091697	0.023304	0.011693	0.007821	0.005892	
12	8	0.213868	0	0	93.138100	73.449997	0.120674	0.030395	0.015281	0.010242	0.007743	
12	16	0.384427	0	0	95.076267	79.799995	0.101689	0.025615	0.012872	0.008639	0.006519	
12	24	0.557034	0	0	95.843333	82.200005	0.097716	0.024594	0.012359	0.008279	0.006260	
12	32	0.728593	0	0	96.265033	84.500000	0.097244	0.024508	0.012326	0.008240	0.006223	
16	8	0.215972	0	0	94.901400	70.900002	0.108716	0.027390	0.013733	0.009189	0.006922	
16	16	0.390147	0	0	96.330500	78.250000	0.096089	0.024285	0.012185	0.008140	0.006143	
16	24	0.563166	0	0	96.891133	80.750000	0.095333	0.024061	0.012060	0.008065	0.006067	
16	32	0.736996	0	0	97.234267	81.500000	0.097123	0.024460	0.012278	0.008210	0.006179	
20	8	0.228781	0	0	94.368667	76.800003	0.127502	0.032030	0.016091	0.010796	0.008149	
20	16	0.411267	0	0	96.039333	83.099998	0.113565	0.028659	0.014398	0.009634	0.007268	
20	24	0.592997	0	0	96.641433	86.099998	0.112869	0.028435	0.014249	0.009540	0.007188	
20	32	0.774252	0	0	97.001900	86.799995	0.114310	0.028792	0.014422	0.009647	0.007264	
24	8	0.235892	0	0	95.197367	75.050003	0.128081	0.032240	0.016197	0.010849	0.008186	
24	16	0.428711	0	0	96.659067	81.800003	0.117228	0.029516	0.014789	0.009909	0.007477	
24	24	0.615656	0	0	97.168533	83.350006	0.118483	0.029835	0.014933	0.009996	0.007532	
24	32	0.803733	0	0	97.500033	84.699997	0.122020	0.030730	0.015389	0.010284	0.007744	
28	8	0.248699	0	0	95.605300	75.400002	0.132106	0.033420	0.016737	0.011202	0.008465	
28	16	0.443147	0	0	96.921967	81.800003	0.122737	0.030971	0.015489	0.010373	0.007819	
28	24	0.635442	0	0	97.433100	84.449997	0.123919	0.031184	0.015635	0.010450	0.007872	
