=== Intel SCF random

2	8	0.440091	0	0	0.000521	100.000000	20.250141	5.025794	2.590599	1.789296	1.406807	
2	16	0.807564	0	0	0.002337	100.000000	20.280197	5.085006	2.591481	1.796643	1.417575	
2	24	1.153947	0	0	0.008114	100.000000	19.795782	5.108529	2.635220	1.803540	1.409295	
2	32	1.539443	0	0	0.018917	100.000000	19.787802	5.068645	2.636149	1.803195	1.411842	
4	8	0.443848	0	0	0.015618	100.000000	18.763074	4.844800	2.503283	1.716678	1.342858	
4	16	0.808114	0	0	0.203907	100.000000	18.882463	4.994933	2.509689	1.720935	1.350620	
4	24	1.205317	0	0	0.646276	100.000000	18.774938	4.771470	2.460447	1.699743	1.338561	
4	32	1.636308	0	0	1.298727	100.000000	19.715182	4.897182	2.507639	1.709186	1.337916	
8	8	0.523382	0	0	1.548438	100.000000	20.318720	5.151113	2.657148	1.831049	1.443900	
8	16	0.899479	0	0	10.173151	99.973335	19.033470	4.915722	2.528308	1.717155	1.355261	
8	24	1.364041	0	0	19.913385	99.866661	17.543237	4.442845	2.286080	1.593366	1.249596	
8	32	1.689635	0	0	28.416681	99.813339	16.919164	4.181402	2.137284	1.467852	1.146018	
12	8	0.599545	0	0	4.166041	100.000000	21.269097	5.301833	2.678180	1.848201	1.457501	
12	16	1.083428	0	0	22.380621	99.953339	18.526594	4.502305	2.314362	1.593065	1.256554	
12	24	1.545198	0	0	38.029723	99.893333	15.763851	3.877649	1.959229	1.361806	1.067556	
12	32	2.103516	0	0	49.456222	99.846664	13.175523	3.294056	1.698903	1.150539	0.905133	
16	8	0.693581	0	0	36.695685	99.646667	16.090524	3.982213	2.067762	1.415897	1.109690	
16	16	1.247729	0	0	71.921986	98.233337	8.816140	2.194411	1.122165	0.764004	0.604455	
16	24	1.677412	0	0	84.039817	97.180000	5.904680	1.515272	0.768582	0.533994	0.416772	
16	32	2.105600	0	0	89.528872	96.000000	4.854685	1.189824	0.618175	0.422341	0.332470	
20	8	0.749251	0	0	41.043818	99.886665	15.386672	3.893071	2.026664	1.382876	1.089151	
20	16	1.363355	0	0	76.671007	99.180000	8.406434	2.102992	1.081973	0.736517	0.576189	
20	24	2.025565	0	0	87.361639	98.493332	6.028142	1.504234	0.759467	0.524978	0.415739	
20	32	2.612276	0	0	91.710910	97.913330	5.045428	1.262708	0.650073	0.440018	0.352570	
24	8	0.878186	0	0	62.480555	99.546661	11.672831	2.992983	1.533757	1.054518	0.835524	
24	16	1.438791	0	0	89.090371	98.266670	6.040212	1.545362	0.791054	0.545305	0.431757	
24	24	2.096036	0	0	94.467177	97.013329	4.853944	1.242836	0.635083	0.436031	0.344128	
24	32	2.738263	0	0	96.066688	96.573334	4.529136	1.166252	0.596740	0.409676	0.320414	
28	8	0.793532	0	0	64.136670	99.839996	12.015449	3.032092	1.555992	1.074479	0.850352	
28	16	1.439795	0	0	87.007609	99.493332	7.255091	1.813128	0.934255	0.633034	0.499243	
28	24	1.991102	0	0	90.686507	99.553337	6.366281	1.584115	0.821697	0.565100	0.441630	
28	32	2.632497	0	0	92.465345	99.553337	6.064401	1.511639	0.772938	0.525673	0.413773	
32	8	0.925333	0	0	95.000182	92.820000	6.172410	1.510403	0.768613	0.525240	0.411809	
32	16	1.632317	0	0	98.966063	85.733337	5.012898	1.254644	0.643954	0.442803	0.354095	
32	24	2.350519	0	0	99.344281	85.379997	4.954939	1.234143	0.635680	0.438241	0.344446	
32	32	3.005426	0	0	99.504938	85.333336	4.916946	1.230687	0.632020	0.439919	0.344613	
36	8	0.935349	0	0	78.349056	99.833336	10.780323	2.627655	1.340315	0.915524	0.717250	
36	16	1.703031	0	0	88.270433	99.926666	7.925280	2.062983	1.052155	0.716969	0.565289	
36	24	2.394360	0	0	91.329461	99.933334	7.466639	1.912612	0.963915	0.658651	0.517458	
36	32	3.082415	0	0	92.643060	99.940002	6.991016	1.808803	0.927230	0.635831	0.502723	
40	8	1.097455	0	0	95.922523	96.340004	6.794830	1.713780	0.878500	0.605245	0.477130	
40	16	2.001168	0	0	98.253198	96.979996	6.325737	1.644213	0.826336	0.560629	0.445711	
40	24	2.662000	0	0	98.830788	97.346672	6.307810	1.579227	0.798643	0.550072	0.432675	
40	32	3.592364	0	0	99.049834	97.699997	6.188718	1.559666	0.801596	0.550938	0.434835	
44	8	1.048355	0	0	34.324566	100.000000	21.007825	5.280223	2.675519	1.844585	1.454093	
44	16	1.927017	0	0	45.597633	100.000000	18.967494	4.763326	2.440727	1.662090	1.310160	
44	24	2.555136	0	0	49.261650	100.000000	17.654308	4.412558	2.286048	1.570692	1.215825	
44	32	3.243813	0	0	51.030213	100.000000	17.283645	4.331565	2.237367	1.539803	1.193189	
48	8	1.074386	0	0	62.687551	100.000000	15.383677	3.859935	1.995041	1.381208	1.062804	
48	16	1.985165	0	0	72.546514	100.000000	13.198294	3.305521	1.708049	1.187218	0.913989	
48	24	2.752703	0	0	75.360155	100.000000	12.593906	3.165415	1.635364	1.130466	0.870729	
48	32	3.538182	0	0	76.660637	100.000000	12.310459	3.087580	1.597525	1.097990	0.850686	
52	8	1.165185	0	0	84.317245	99.986664	11.062370	2.784949	1.439011	0.988625	0.767274	
52	16	2.146080	0	0	89.787121	100.000000	9.847842	2.465457	1.275473	0.878796	0.680757	
52	24	2.983333	0	0	91.166483	100.000000	9.553581	2.394908	1.234890	0.855639	0.659623	
52	32	3.830266	0	0	91.773660	100.000000	9.442074	2.372362	1.222547	0.844707	0.653094	
56	8	1.254783	0	0	95.042293	99.713333	9.196140	2.314779	1.192202	0.833816	0.635344	
56	16	2.310103	0	0	97.108627	99.913338	8.729709	2.188216	1.129910	0.777501	0.603257	
56	24	3.211469	0	0	97.576523	99.959999	8.657730	2.164460	1.120086	0.784223	0.597138	
56	32	4.131382	0	0	97.779101	99.986664	8.635089	2.157917	1.118197	0.772566	0.595638	
60	8	1.364847	0	0	98.748803	97.413330	9.021540	2.255095	1.166005	0.805745	0.622412	
60	16	2.475463	0	0	99.332070	98.593330	8.889569	2.228193	1.165866	0.791615	0.616102	
60	24	3.435359	0	0	99.452444	99.006668	8.889021	2.247783	1.152108	0.805462	0.615653	
60	32	4.421978	0	0	99.503673	99.486664	8.916794	2.278188	1.167592	0.795265	0.615815	
64	8	1.433076	0	0	99.709450	85.593330	9.428718	2.381294	1.224182	0.850924	0.652768	
64	16	2.632080	0	0	99.848542	87.466667	9.438652	2.370311	1.228427	0.841686	0.652315	
64	24	3.671770	0	0	99.876961	88.966667	9.473773	2.380124	1.240193	0.843971	0.662243	
64	32	4.807020	0	0	99.888302	90.100006	9.502238	2.377363	1.243437	0.847712	0.658241	
