=== Intel PCAF maledon

53	2.838894	1	1	98.929361	53.277779	0.200780	0.050262	0.025193	0.016839	0.012650	
53	0.024735	1	1	98.929361	53.277779	0.200614	0.050266	0.025199	0.016878	0.012646	
53	0.025123	1	2	98.229778	66.722221	0.210659	0.052823	0.026436	0.017649	0.013267	
53	0.025393	1	4	96.940694	77.472221	0.229364	0.057441	0.028767	0.019208	0.014422	
53	0.025233	1	8	94.838806	86.111107	0.260501	0.065220	0.032674	0.021695	0.016387	
53	0.025949	1	16	91.301056	92.583336	0.313205	0.075561	0.037461	0.025846	0.019671	

53	0.027081	2	1	96.608306	80.555557	0.236296	0.058720	0.029468	0.019764	0.014869	
53	0.025552	2	2	94.244750	89.750000	0.268414	0.067668	0.033642	0.022331	0.021187	
53	0.027360	2	4	91.008556	94.500000	0.314443	0.076808	0.037554	0.025533	0.019782	
53	0.026394	2	8	85.416417	97.833336	0.392114	0.092114	0.047278	0.031937	0.024795	
53	0.024918	2	16	76.951139	99.305557	0.499556	0.120621	0.061953	0.042116	0.032286	

53	0.027461	3	1	91.787944	93.111107	0.301956	0.076047	0.036718	0.025133	0.019632	
53	0.026207	3	2	85.717472	97.305557	0.386409	0.091299	0.045596	0.031490	0.024484	
53	0.024430	3	4	78.847444	99.000000	0.472301	0.113264	0.057882	0.039257	0.030433	
53	0.027811	3	8	67.939639	99.666664	0.608217	0.145994	0.074795	0.052414	0.039911	
53	0.027476	3	16	53.295111	99.944443	0.787270	0.190367	0.098157	0.068769	0.052333	

53	0.025790	4	1	82.065361	98.166672	0.430123	0.103271	0.051874	0.036627	0.028093	
53	0.025097	4	2	70.009250	99.388893	0.578891	0.139242	0.071005	0.049882	0.038016	
53	0.021452	4	4	59.118639	99.888893	0.714097	0.175597	0.088461	0.062269	0.047356	
53	0.026645	4	8	44.171806	99.972221	0.897666	0.223548	0.114310	0.077810	0.060688	
53	0.024922	4	16	27.793194	100.000000	1.093742	0.273102	0.138033	0.095478	0.073747	

53	0.024493	5	1	65.989861	99.444443	0.627040	0.152198	0.077518	0.054130	0.041672	
53	0.022875	5	2	48.239917	99.916664	0.842134	0.207884	0.106737	0.073816	0.056274	
53	0.021161	5	4	36.336556	100.000000	0.987457	0.245727	0.126488	0.085766	0.066840	
